budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",,15739,"[{'id': 1991, 'name': 'santa claus'}, {'id': 4344, 'name': 'musical'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 11666, 'name': 'microphone'}, {'id': 12663, 'name': 'little girl'}, {'id': 13014, 'name': 'orphan'}, {'id': 41328, 'name': 'whistle'}, {'id': 161868, 'name': ""child's point of view""}, {'id': 162632, 'name': 'chrysler building'}, {'id': 165113, 'name': 'rockettes'}, {'id': 165114, 'name': 'locket'}]",en,Annie,"An orphan in a facility run by the mean Miss Hannigan, Annie believes that her parents left her there by mistake. When a rich man named Oliver ""Daddy"" Warbucks decides to let an orphan live at his home to promote his image, Annie is selected. While Annie gets accustomed to living in Warbucks' mansion, she still longs to meet her parents. So Warbucks announces a search for them and a reward, which brings out many frauds.",8.997507,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Rastar Pictures', 'id': 2070}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-06-18,57059003,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The movie of 'Tomorrow',Annie,6.2,203
4500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,9303,"[{'id': 378, 'name': 'prison'}, {'id': 5424, 'name': ""women's prison""}, {'id': 9937, 'name': 'suspense'}, {'id': 10391, 'name': 'mafia'}, {'id': 10768, 'name': 'lesbian'}, {'id': 13142, 'name': 'gangster'}, {'id': 156121, 'name': 'ex-con'}, {'id': 187056, 'name': 'woman director'}]",en,Bound,"Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.",12.449574,"[{'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-13,7011317,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In their world, you can't buy freedom, but you can steal it.",Bound,6.9,203
22500000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,10142,"[{'id': 570, 'name': 'rape'}, {'id': 2250, 'name': 'menace'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 2959, 'name': 'vietcong'}, {'id': 6148, 'name': 'court'}, {'id': 10787, 'name': 'jungle'}, {'id': 13065, 'name': 'soldier'}]",en,Casualties of War,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager. Based on the actual events of an incident on Hill 192 in November, 1966.",7.435688,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-08-18,18671317,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Even in war... murder is murder.,Casualties of War,6.8,203
78146652,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",http://www.universalstudiosentertainment.com/duplicity/,16558,"[{'id': 470, 'name': 'spy'}]",en,Duplicity,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,9.097953,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Laura Bickford Productions', 'id': 5163}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Medienproduktion Poseidon Filmgesellschaft', 'id': 27317}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-03-19,60000000,125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Outwit. Outspy. Outsmart. Outplay. Then get out.,Duplicity,5.7,203
4357373,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,227700,"[{'id': 13130, 'name': 'teenager'}]",en,Mindscape,"A man with the ability to enter peoples' memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.",10.860471,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Antena 3 Films', 'id': 6538}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Ombra Films', 'id': 23513}, {'name': 'Roxbury', 'id': 63808}, {'name': 'Vertical Entertainment', 'id': 88606}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-13,1200000,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't Let Her In,Mindscape,6.5,202
12156348,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",,392142,[],fr,La Folle histoire de Max et Léon,"In this WW2 epic comedy – in the vein of “La Grande Vadrouille” – our two heroes, Max and Léon, two lazy and partier pals, will try by all possible means to avoid going in the battle zone… This will lead the duo to demented and wild adventures.",5.662109,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Nexus Factory', 'id': 7561}, {'name': 'Umedia', 'id': 19037}, {'name': 'Légende Films', 'id': 22997}, {'name': 'Blagbuster', 'id': 87502}, {'name': 'Le 12e Art', 'id': 87503}, {'name': 'C2M Productions', 'id': 87504}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2016-11-01,7900000,98,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Max & Leon,6.7,202
26000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,14181,"[{'id': 6118, 'name': 'finances'}, {'id': 179018, 'name': 'stock broker'}, {'id': 193889, 'name': 'investment firm'}]",en,Boiler Room,"A college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds.",8.518425,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-02-18,28780255,118,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Welcome to the new American dream.,Boiler Room,6.5,202
17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,9272,"[{'id': 9937, 'name': 'suspense'}, {'id': 170749, 'name': 'business trip'}, {'id': 170768, 'name': 'child psychiatrist'}, {'id': 170771, 'name': 'fratricide'}, {'id': 170775, 'name': 'opening in the ice'}, {'id': 170776, 'name': 'disbelieving adult'}, {'id': 170777, 'name': 'mother kills own child'}, {'id': 170778, 'name': 'scuffle'}]",en,The Good Son,"A young boy stays with his aunt and uncle, and befriends his cousin who's the same age. But his cousin begins showing increasing signs of psychotic behavior.",7.873794,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-24,44456478,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil has many faces,The Good Son,6.2,202
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://disney.go.com/disneypictures/marsneedsmoms/#home,50321,"[{'id': 5202, 'name': 'boy'}, {'id': 9951, 'name': 'alien'}, {'id': 10084, 'name': 'rescue'}, {'id': 10539, 'name': 'martian'}, {'id': 12553, 'name': 'alien abduction'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 179431, 'name': 'duringcreditsstinger'}]",en,Mars Needs Moms,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",7.24717,"[{'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-09,38992758,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mom needs a little space.,Mars Needs Moms,5.6,202
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",http://www.imnotthere-movie.com/,3902,"[{'id': 578, 'name': 'rock and roll'}, {'id': 1254, 'name': 'music style'}, {'id': 3836, 'name': 'success'}, {'id': 4170, 'name': 'john f. kennedy'}, {'id': 5212, 'name': 'advancement'}, {'id': 5286, 'name': 'bob dylan'}, {'id': 5288, 'name': 'rock'}, {'id': 5565, 'name': 'biography'}, {'id': 6027, 'name': 'music'}, {'id': 6553, 'name': 'beatnik'}, {'id': 7980, 'name': 'motorcycle crash'}]",en,I'm Not There.,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",9.351557,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Rising Star', 'id': 1208}, {'name': 'Killer Films', 'id': 1422}, {'name': 'John Wells Productions', 'id': 1512}, {'name': 'Dreamachine', 'id': 2506}, {'name': 'Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)', 'id': 7416}, {'name': 'Grey Water Park Productions', 'id': 14737}, {'name': 'John Goldwyn Productions', 'id': 17594}, {'name': 'Wells Productions', 'id': 72153}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-10-01,4001121,135,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All I Can Do Is Be Me Whoever That Is,I'm Not There.,6.6,202
55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,9566,"[{'id': 6075, 'name': 'sport'}, {'id': 157904, 'name': 'luck'}, {'id': 178355, 'name': 'san francisco giants'}, {'id': 178364, 'name': 'child custody'}, {'id': 178368, 'name': 'baseball pitcher'}, {'id': 178369, 'name': 'baseball fan'}, {'id': 178370, 'name': 'psychotic fan'}, {'id': 178372, 'name': 'sports agent'}, {'id': 178378, 'name': 'driving range'}, {'id': 178379, 'name': 'steam room'}]",en,The Fan,"When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.",12.202063,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandalay Entertainment', 'id': 1236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-15,18626419,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All fans have a favorite player.  This one has a favorite target.,The Fan,5.7,202
3000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,10536,"[{'id': 378, 'name': 'prison'}, {'id': 392, 'name': 'england'}, {'id': 642, 'name': 'robbery'}, {'id': 992, 'name': 'bus'}, {'id': 1321, 'name': 'gold'}, {'id': 1563, 'name': 'prisoner'}, {'id': 3612, 'name': 'traffic jam'}, {'id': 6168, 'name': 'master thief'}, {'id': 9727, 'name': 'thief'}, {'id': 9728, 'name': 'caper'}, {'id': 10391, 'name': 'mafia'}, {'id': 11434, 'name': 'ambiguous ending'}, {'id': 15483, 'name': 'car chase'}, {'id': 41412, 'name': 'sewer'}, {'id': 155163, 'name': 'turin italy'}, {'id': 157232, 'name': 'airborne car'}, {'id': 177958, 'name': 'mini cooper'}]",fr,The Italian Job,"Charlie's got a 'job' to do. Having just left prison he finds one his of friends has attempted a high risk job in Torino, Italy, right under the nose of the mafia. Charlie's friend doesn't get very far, so Charlie takes over the 'job'. Using three Mini Coopers, a couple of Jaguars and a bus, he hopes to bring Torino to a standstill, steal a fortune in gold and escape in the chaos.",9.371815,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Oakhurst Productions', 'id': 8912}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1969-06-02,0,99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Introducing the plans for a new business venture.,The Italian Job,7.1,202
36000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,2163,"[{'id': 387, 'name': 'california'}, {'id': 974, 'name': 'bank'}, {'id': 1336, 'name': 'ransom'}, {'id': 1927, 'name': 'car breakdown'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2441, 'name': 'donut'}, {'id': 3306, 'name': 'highway'}, {'id': 3875, 'name': 'barn'}, {'id': 6876, 'name': 'vacation'}, {'id': 9743, 'name': 'stranded'}, {'id': 9758, 'name': 'deception'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10250, 'name': 'redneck'}, {'id': 10738, 'name': 'diner'}, {'id': 11259, 'name': 'extortion'}, {'id': 15381, 'name': 'captive'}, {'id': 15483, 'name': 'car chase'}, {'id': 18034, 'name': 'desert'}, {'id': 18253, 'name': 'moving'}, {'id': 156165, 'name': 'trucker'}]",en,Breakdown,"When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.",7.926621,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-02,50159144,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It could happen to you.,Breakdown,6.6,202
16500000,"[{'id': 18, 'name': 'Drama'}]",,11093,"[{'id': 582, 'name': 'san francisco'}, {'id': 2356, 'name': 'immigrant'}, {'id': 6095, 'name': 'house'}, {'id': 68642, 'name': 'intimidation'}, {'id': 178656, 'name': 'iranian'}]",en,House of Sand and Fog,"Behrani, an Iranian immigrant buys a California bungalow, thinking he can fix it up, sell it again, and make enough money to send his son to college. However, the house is the legal property of former drug addict Kathy. After losing the house in an unfair legal dispute with the county, she is left with nowhere to go. Wanting her house back, she hires a lawyer and befriends a police officer. Neither Kathy nor Behrani have broken the law, so they find themselves involved in a difficult moral dilemma.",9.245145,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Cobalt Media Group', 'id': 18619}, {'name': 'Bisgrove Entertainment', 'id': 59951}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-12-19,16942795,126,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,Some dreams can't be shared.,House of Sand and Fog,7.0,202
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,10720,"[{'id': 572, 'name': 'sex'}, {'id': 736, 'name': 'journalist'}, {'id': 2386, 'name': 'empowerment'}, {'id': 9094, 'name': 'womanizer'}, {'id': 9639, 'name': 'playboy'}, {'id': 10280, 'name': 'farce'}, {'id': 10818, 'name': 'author'}, {'id': 11718, 'name': 'feminist'}, {'id': 14512, 'name': 'new york city'}]",en,Down with Love,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",9.392508,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Mediastream Dritte Film', 'id': 2522}, {'name': 'Jinks/Cohen Company', 'id': 2721}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-05-08,20298207,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The ultimate catch has met his match,Down with Love,6.1,202
17000000,"[{'id': 35, 'name': 'Comedy'}]",,9429,"[{'id': 1759, 'name': 'night life'}, {'id': 2334, 'name': 'nightclub'}, {'id': 2382, 'name': 'flower'}, {'id': 2779, 'name': 'flower shop'}, {'id': 6664, 'name': 'make a match'}, {'id': 10254, 'name': 'clubbing'}]",en,A Night at the Roxbury,"Despite being well into adulthood, brothers Doug and Steve Butabi still live at home and work in the flower shop owned by their dad. They exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with Richard Grieco gets them inside the swank Roxbury club. Mistaken for high rollers, they meet their dream women, Vivica and Cambi, and resolve to open a club of their own.",12.480685,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'SNL Studios', 'id': 2822}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-10-01,30331165,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Score!,A Night at the Roxbury,5.9,202
12000000,"[{'id': 12, 'name': 'Adventure'}]",,11231,"[{'id': 779, 'name': 'martial arts'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 3436, 'name': 'karate'}, {'id': 9748, 'name': 'revenge'}, {'id': 160243, 'name': 'classmate'}]",en,The Next Karate Kid,"During a commemoration for Japanese soldiers fighting in the US Army during World War II, Mr. Miyagi meets the widow of his commanding officer. He gets to know her granddaughter Julie, an angry teenager who is still feeling the pain of losing both her parents in an accident and is having problems with her grandmother and her fellow pupils. Mr. Miyagi decides to teach her karate to get her through her pain and issues and back on the right path.",9.9697,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-18,15826984,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who says the good guy has to be a guy?,The Next Karate Kid,4.8,202
